script	placement	placement_reason	scale_class	confidence_10tb	confidence_50tb	scale_reason	prerequisites	risk_flags	disposable_runtime	read_only_runtime	pg_monitor_runtime
32_upgrade_patch_readiness/05_postupgrade_query_regression_watchlist_pgss.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,PGSS_SCAN	PASS	FAIL	FAIL
32_upgrade_patch_readiness/06_config_file_unknown_or_deprecated_gucs.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	FAIL
33_bgwriter_memory_pressure/01_bgwriter_checkpointer_pressure.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	PostgreSQL 17+ or guarded fallback,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
33_bgwriter_memory_pressure/02_wal_writer_archiver_pressure.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
33_bgwriter_memory_pressure/03_autovacuum_worker_pressure.sql	WRITER_REQUIRED	Writer-local DML, vacuum, WAL, or maintenance statistics are authoritative.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	none	PASS	PASS	PASS
33_bgwriter_memory_pressure/04_parallel_worker_pressure.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
33_bgwriter_memory_pressure/05_temp_spill_work_mem_pressure.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,PGSS_SCAN	PASS	FAIL	FAIL
34_consistency_integrity_checks/01_invalid_indexes_and_constraints.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	SIZE_CALL	PASS	PASS	PASS
34_consistency_integrity_checks/02_checksum_status_and_failures.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
34_consistency_integrity_checks/03_toast_catalog_consistency_signals.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
34_consistency_integrity_checks/04_amcheck_readiness_and_candidate_commands.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	MEDIUM	MEDIUM_HIGH	MEDIUM	Calls size functions across relation catalogs; cost grows with object/segment count.	amcheck extension	SIZE_CALL_LOOP	PASS	PASS	PASS
34_consistency_integrity_checks/05_xid_visibility_integrity_risk.sql	WRITER_REQUIRED	Writer-local DML, vacuum, WAL, or maintenance statistics are authoritative.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
35_pooler_proxy_diagnostics/01_connection_saturation_queue_risk.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	none	PASS	PASS	PASS
35_pooler_proxy_diagnostics/02_connection_distribution_by_app_user.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	none	PASS	PASS	PASS
35_pooler_proxy_diagnostics/03_prepared_statement_pooling_risk.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	SESSION_SETTING	PASS	PASS	PASS
35_pooler_proxy_diagnostics/04_tx_pooling_incompatible_patterns_pgss.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,PGSS_SCAN	PASS	FAIL	FAIL
35_pooler_proxy_diagnostics/05_pooler_proxy_inventory_signals.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
36_cloud_provider_signals/01_managed_service_fingerprint.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
36_cloud_provider_signals/02_parameter_pending_restart_drift.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	none	PASS	PASS	PASS
36_cloud_provider_signals/03_replica_lag_failover_signals.sql	RUN_ON_BOTH	Contains both primary and standby evidence; compare writer and reader output.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
36_cloud_provider_signals/04_storage_iops_temp_wal_pressure.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
36_cloud_provider_signals/05_cloud_incident_window_checklist.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
37_object_lifecycle_capacity/01_create_lifecycle_repository.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,SESSION_SETTING	PASS	FAIL	FAIL
37_object_lifecycle_capacity/02_create_ddl_event_triggers.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
37_object_lifecycle_capacity/03_create_snapshot_procedures.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM	MEDIUM_HIGH	MEDIUM	Calls size functions across relation catalogs; cost grows with object/segment count.	DDL/DML privileges	PERSISTENT_WRITE,SIZE_CALL_LOOP,SESSION_SETTING	PASS	FAIL	FAIL
37_object_lifecycle_capacity/04_capture_snapshot_now.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,SESSION_SETTING	PASS	FAIL	FAIL
37_object_lifecycle_capacity/05_create_index_lifecycle_views.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
37_object_lifecycle_capacity/06_create_table_modification_views.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE	PASS	FAIL	FAIL
37_object_lifecycle_capacity/07_create_growth_views.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE	PASS	FAIL	FAIL
37_object_lifecycle_capacity/08_create_action_advisory_views.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,EXECUTES_QUERY	PASS	FAIL	FAIL
37_object_lifecycle_capacity/09_scheduler_runbook.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	PASS
37_object_lifecycle_capacity/10_monthly_capacity_report.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
37_object_lifecycle_capacity/11_index_usage_lab_create_use_drop_demo.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	LAB_ONLY	NO	NO	Persistent workload generator/demo; use only in an isolated disposable database.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,SIZE_CALL,SESSION_SETTING,DATA_GENERATOR,EXECUTES_QUERY	PASS	FAIL	FAIL
37_object_lifecycle_capacity/12_table_modification_tracking_demo.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	LAB_ONLY	NO	NO	Persistent workload generator/demo; use only in an isolated disposable database.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,SIZE_CALL,SESSION_SETTING,DATA_GENERATOR	PASS	FAIL	FAIL
38_observability_360/01_instance_health_360_dashboard.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 17+ or guarded fallback,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
38_observability_360/02_cloudwatch_metric_equivalents.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
38_observability_360/03_stat_view_coverage_check.sql	RUN_ON_BOTH	Contains both primary and standby evidence; compare writer and reader output.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Scans/sorts pg_stat_statements; bounded by tracked statement cardinality, not table TB.	pg_stat_statements,PostgreSQL 16+,PostgreSQL 17+ or guarded fallback,DDL/DML privileges	PERSISTENT_WRITE,PGSS_SCAN	PASS	PASS	PASS
38_observability_360/04_wait_event_hotspots.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
38_observability_360/05_database_activity_metrics.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
38_observability_360/06_table_index_activity_heatmap.sql	WRITER_REQUIRED	Writer-local DML, vacuum, WAL, or maintenance statistics are authoritative.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	SIZE_CALL	PASS	PASS	PASS
38_observability_360/07_wal_checkpoint_archiver_dashboard.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 17+ or guarded fallback,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
38_observability_360/08_autovacuum_vacuum_analyze_progress.sql	WRITER_REQUIRED	Writer-local DML, vacuum, WAL, or maintenance statistics are authoritative.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	none	PASS	PASS	PASS
38_observability_360/09_replication_and_slot_dashboard.sql	RUN_ON_BOTH	Contains both primary and standby evidence; compare writer and reader output.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
38_observability_360/10_query_capture_quality_pgss.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,PGSS_SCAN	PASS	FAIL	FAIL
38_observability_360/11_growth_and_capacity_snapshot_now.sql	WRITER_PREFERRED	Uses primary WAL/archive/sender state.	MEDIUM	MEDIUM_HIGH	MEDIUM	Calls size functions across relation catalogs; cost grows with object/segment count.	none	SIZE_CALL_LOOP	PASS	PASS	PASS
38_observability_360/12_sme_triage_command_router.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Scans/sorts pg_stat_statements; bounded by tracked statement cardinality, not table TB.	pg_stat_statements	PGSS_SCAN	PASS	PASS	PASS
39_observer_agent_monitoring/01_create_observer_repository.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,SESSION_SETTING	PASS	FAIL	FAIL
39_observer_agent_monitoring/02_capture_observer_snapshot.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE	PASS	FAIL	FAIL
39_observer_agent_monitoring/03_health_score_dashboard.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
39_observer_agent_monitoring/04_active_incident_detector.sql	RUN_ON_BOTH	Contains both primary and standby evidence; compare writer and reader output.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	PASS
39_observer_agent_monitoring/05_wait_lock_io_wal_classifier.sql	WRITER_PREFERRED	Uses primary WAL/archive/sender state.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	none	PASS	PASS	PASS
39_observer_agent_monitoring/06_top_root_cause_action_queue.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,PGSS_SCAN	PASS	FAIL	FAIL
39_observer_agent_monitoring/07_baseline_deviation_report.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
39_observer_agent_monitoring/08_sla_risk_dashboard.sql	WRITER_PREFERRED	Uses primary WAL/archive/sender state.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	PASS
39_observer_agent_monitoring/09_generate_agent_summary.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
39_observer_agent_monitoring/10_observer_scheduler_runbook.sql	EITHER_METADATA	Catalog/metadata diagnostic; a sufficiently current reader can offload the writer.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	PASS
40_pgadmin_safe_diagnostics/01_pgadmin_compatibility_audit.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Scans/sorts pg_stat_statements; bounded by tracked statement cardinality, not table TB.	pg_stat_statements,PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE,PGSS_SCAN	PASS	PASS	PASS
40_pgadmin_safe_diagnostics/02_pgadmin_safe_vacuum_progress.sql	WRITER_REQUIRED	Writer-local DML, vacuum, WAL, or maintenance statistics are authoritative.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
40_pgadmin_safe_diagnostics/03_pgadmin_safe_checkpoint_bgwriter.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 17+ or guarded fallback,TEMP privilege	TEMP_DDL	PASS	FAIL	FAIL
40_pgadmin_safe_diagnostics/04_pgadmin_safe_pg_stat_io_overview.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 16+,TEMP privilege	TEMP_DDL,SESSION_SETTING	PASS	FAIL	FAIL
40_pgadmin_safe_diagnostics/05_pgadmin_safe_pg_stat_statements_quality.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Scans/sorts pg_stat_statements; bounded by tracked statement cardinality, not table TB.	pg_stat_statements,TEMP privilege	TEMP_DDL,PGSS_SCAN,EXECUTES_QUERY	PASS	FAIL	FAIL
40_pgadmin_safe_diagnostics/06_pgadmin_safe_cloudwatch_metric_equivalents.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 17+ or guarded fallback,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL	PASS	FAIL	FAIL
40_pgadmin_safe_diagnostics/07_pgadmin_safe_replication_ha_dashboard.sql	RUN_ON_BOTH	Contains both primary and standby evidence; compare writer and reader output.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	none	none	PASS	PASS	PASS
40_pgadmin_safe_diagnostics/08_pgadmin_safe_wal_checkpoint_archiver.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 17+ or guarded fallback,TEMP privilege	TEMP_DDL	PASS	FAIL	FAIL
40_pgadmin_safe_diagnostics/09_pgadmin_safe_observer_health_dashboard.sql	WRITER_PREFERRED	Uses primary WAL/archive/sender state.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	PASS
40_pgadmin_safe_diagnostics/10_pgadmin_safe_root_cause_action_queue.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,PGSS_SCAN,EXECUTES_QUERY	PASS	FAIL	FAIL
40_pgadmin_safe_diagnostics/11_pgadmin_safe_backup_restore_evidence.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	TEMP privilege	TEMP_DDL	PASS	FAIL	FAIL
40_pgadmin_safe_diagnostics/12_pgadmin_safe_sme_diagnosis_router.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE,EXECUTES_QUERY	PASS	PASS	PASS
41_aws_rds_aurora_postgresql/01_cloudwatch_metric_deep_dive_router.sql	WRITER_REQUIRED	Writer-local DML, vacuum, WAL, or maintenance statistics are authoritative.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	PASS
41_aws_rds_aurora_postgresql/02_compute_memory_serverless_pressure.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,PGSS_SCAN	PASS	FAIL	FAIL
41_aws_rds_aurora_postgresql/03_connections_commits_deadlocks.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
41_aws_rds_aurora_postgresql/04_storage_io_cache_temp_pressure.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	PostgreSQL 16+,TEMP privilege	TEMP_DDL,SIZE_CALL	PASS	FAIL	FAIL
41_aws_rds_aurora_postgresql/05_wal_checkpoint_log_volume_pressure.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 17+ or guarded fallback,TEMP privilege	TEMP_DDL	PASS	FAIL	FAIL
41_aws_rds_aurora_postgresql/06_replication_slots_global_database_pressure.sql	RUN_ON_BOTH	Contains both primary and standby evidence; compare writer and reader output.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
41_aws_rds_aurora_postgresql/07_xid_vacuum_wraparound_pressure.sql	WRITER_REQUIRED	Writer-local DML, vacuum, WAL, or maintenance statistics are authoritative.	MEDIUM	MEDIUM_HIGH	MEDIUM	Calls size functions across relation catalogs; cost grows with object/segment count.	DDL/DML privileges	PERSISTENT_WRITE,SIZE_CALL_LOOP	PASS	PASS	PASS
41_aws_rds_aurora_postgresql/08_capacity_backup_billing_correlates.sql	WRITER_PREFERRED	Uses primary WAL/archive/sender state.	MEDIUM	MEDIUM_HIGH	MEDIUM	Calls size functions across relation catalogs; cost grows with object/segment count.	none	SIZE_CALL_LOOP	PASS	PASS	PASS
41_aws_rds_aurora_postgresql/09_network_workload_correlates.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	HIGH	HIGH	HIGH	Bounded catalog/statistics query; not proportional to user-table bytes.	pg_stat_statements,TEMP privilege	TEMP_DDL,PGSS_SCAN	PASS	FAIL	FAIL
41_aws_rds_aurora_postgresql/10_database_insights_dbload_deep_dive.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
41_aws_rds_aurora_postgresql/11_disk_queue_depth_deep_dive.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 16+,TEMP privilege	TEMP_DDL	PASS	FAIL	FAIL
41_aws_rds_aurora_postgresql/12_buffer_cache_read_write_iops_deep_dive.sql	WRITER_ONLY	Empirically rejected by PostgreSQL read-only execution after prerequisites were installed.	MEDIUM	MEDIUM_HIGH	MEDIUM	Interval sampler holds a session; control frequency and concurrency.	PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE,TEMP_DDL,SIZE_CALL	PASS	FAIL	FAIL
41_aws_rds_aurora_postgresql/13_database_telemetry_completeness_audit.sql	WRITER_PREFERRED	Uses primary WAL/archive/sender state.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Scans/sorts pg_stat_statements; bounded by tracked statement cardinality, not table TB.	pg_stat_statements,PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE,PGSS_SCAN	PASS	PASS	PASS
42_problem_identification_internals/01_symptom_to_subsystem_router.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	PostgreSQL 16+,DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	PASS
42_problem_identification_internals/02_lock_manager_full_diagnosis.sql	TARGET_INSTANCE	Runtime counters are instance-local; run on the writer or reader whose workload is being diagnosed.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	none	none	PASS	PASS	PASS
42_problem_identification_internals/03_logical_replication_cdc_health.sql	WRITER_PREFERRED	Uses primary WAL/archive/sender state.	MEDIUM_HIGH	HIGH	MEDIUM_HIGH	Catalog/statistics-wide query; scales with object/session/statistics cardinality.	DDL/DML privileges	PERSISTENT_WRITE	PASS	PASS	FAIL
